"",Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
91,587,51.69,,Joanne REID,25 DEC 2001,JAM,3h2,"National Stadium, Kingston (JAM)",29 JUN 2024,1139
92,587,51.69,,Lieke KLAVER,20 AUG 1998,NED,5,"Boudewijnstadion, Bruxelles (BEL)",13 SEP 2024,1139
93,594,51.7,,Courtney OKOLO,15 MAR 1994,USA,3f1,"Estadio Luguelín Santos, Bayaguana (DOM)",20 APR 2024,1138
94,594,51.7,,Oneika MCANNUFF,03 SEP 2003,JAM,4sf3,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",25 MAY 2024,1138
95,594,51.7,,Salwa Eid NASER,23 MAY 1998,BRN,5,"Edwin Moses Track, Atlanta, GA (USA)",31 MAY 2024,1138
96,594,51.7,,Veronica Kamumbe MUTUA,02 FEB 1992,KEN,1,"Nyayo National Stadium, Nairobi (KEN)",15 JUN 2024,1138
97,594,51.7,,Esther Elo JOSEPH,04 APR 2003,NGR,1,"Samuel Ogbemudia Stadium, Benin City (NGR)",17 JUN 2024,1138
98,599,51.71,,Zenéy GELDENHUYS,22 MAY 2000,RSA,1,"Pilditch Stadium, Pretoria (RSA)",09 MAR 2024,1138
99,599,51.71,,Mercy CHEBET,02 JAN 2002,KEN,2,"Nyayo National Stadium, Nairobi (KEN)",20 APR 2024,1138
0,599,51.71,,Jan'Taijah JONES,15 MAR 2001,USA,5f2,"Hilmer Lodge Stadium, Walnut, CA (USA)",20 APR 2024,1138
1,599,51.71,,Stacey Ann WILLIAMS,08 MAR 1999,JAM,1,"Flora Duffy Stadium, Devonshire (BER)",28 APR 2024,1138
2,599,51.71,,Quanera HAYES,07 MAR 1992,USA,8,"Drake Stadium, Los Angeles, CA (USA)",18 MAY 2024,1138
3,599,51.71,,Jania MARTIN,09 MAY 2000,USA,4sf2,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",25 MAY 2024,1138
4,599,51.71,,Yemi Mary JOHN,03 MAY 2003,GBR,6sf3,"Hayward Field, Eugene, OR (USA)",06 JUN 2024,1138
5,599,51.71,,Alice MANGIONE,19 JAN 1997,ITA,2h2,"Stadio Olimpico, Roma (ITA)",08 JUN 2024,1138
6,607,51.72,,Kenisha PHILLIPS,05 MAY 2001,GUY,1f1,"SPIRE Institute Indoor Track & Field Facility, Geneva, OH (USA) (i)",24 FEB 2024,1137
7,607,51.72,,Luna BULMAHN,26 NOV 1999,GER,2f1,"Mommsenstadion, Berlin (GER)",26 JUL 2024,1137
8,609,51.73,,Jessica MCDOWELL,22 FEB 2001,USA,1,"University of Michigan Outdoor Track Stadium, Ann Arbor, MI (USA)",12 MAY 2024,1137
9,609,51.73,,Jermaisha ARNOLD,05 FEB 2002,USA,2pr2,"John McDonnell Field, Fayetteville, AR (USA)",23 MAY 2024,1137
10,609,51.73,,Makenzy PIERRE-WEBSTER,05 APR 2001,CAN,4sf1,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",25 MAY 2024,1137
11,609,51.73,,Lauren LEWIS,08 JUN 2005,USA,4h4,"Hayward Field, Eugene, OR (USA)",21 JUN 2024,1137
12,609,51.73,,Martina WEIL,12 JUL 1999,CHI,h2,"Boudewijnstadion, Bruxelles (BEL)",29 JUN 2024,1137
13,614,51.74,,Yemi Mary JOHN,03 MAY 2003,GBR,3f11,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",27 JAN 2024,1170
14,614,51.74,,Andrenette KNIGHT,19 NOV 1996,JAM,1f7,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",16 FEB 2024,1170
15,614,51.74,,Esther Elo JOSEPH,04 APR 2003,NGR,1sf1,"University of Ghana Sports Stadium, Accra (GHA)",19 MAR 2024,1137
16,614,51.74,,Sita SIBIRI,07 MAR 2004,BUR,3,"University of Ghana Sports Stadium, Accra (GHA)",20 MAR 2024,1137
17,614,51.74,,Madison WHYTE,17 OCT 2004,USA,1,"USC Cromwell Field at Loker Track Stadium, Los Angeles, CA (USA)",28 APR 2024,1137
18,614,51.74,,Kiah WILLIAMS,28 JUN 2002,USA,4f3,"Clyde Hart Track & Field Stadium, Waco, TX (USA)",11 MAY 2024,1137
19,620,51.75,,Jermaisha ARNOLD,05 FEB 2002,USA,1f3,"Clemson Indoor Track & Field Complex, Clemson, SC (USA) (i)",09 FEB 2024,1170
20,620,51.75,,Dejanea OAKLEY,07 APR 2004,JAM,1f2,"Sports Performance Center, Lubbock, TX (USA) (i)",24 FEB 2024,1170
21,620,51.75,,Nickisha PRYCE,07 MAR 2001,JAM,1h4,"The Track at New Balance, Boston, MA (USA) (i)",08 MAR 2024,1170
22,620,51.75,,Meleni RODNEY,27 JUN 1998,GRN,6f2,"Hilmer Lodge Stadium, Walnut, CA (USA)",20 APR 2024,1136
23,620,51.75,,Kyra CONSTANTINE,01 AUG 1998,CAN,1f2,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",27 APR 2024,1136
24,620,51.75,,Sophie BECKER,16 MAY 1997,IRL,3f1,"Mestský Stadion Sletište, Kladno (CZE)",22 MAY 2024,1136
25,620,51.75,,Ama PIPI,26 NOV 1995,GBR,6,"Mestský Stadion, Ostrava (CZE)",28 MAY 2024,1136
26,620,51.75,,Jessica MCDOWELL,22 FEB 2001,USA,8sf2,"Hayward Field, Eugene, OR (USA)",22 JUN 2024,1136
27,620,51.75,,Victoria OHURUOGU,28 FEB 1993,GBR,6,"Manchester Regional Arena, Manchester (GBR)",30 JUN 2024,1136
28,620,51.75,,Helena PONETTE,03 FEB 2000,BEL,6h4,"Stade de France, Paris (FRA)",05 AUG 2024,1136
29,630,51.76,,Quanera HAYES,07 MAR 1992,USA,3,"Convention Center, Albuquerque, NM (USA) (i)",17 FEB 2024,1169
30,630,51.76,,Mercy CHEBET,02 JAN 2002,KEN,1sf1,"Nyayo National Stadium, Nairobi (KEN)",22 MAY 2024,1136
31,630,51.76,,Patience Okon GEORGE,25 NOV 1991,NGR,2,"Samuel Ogbemudia Stadium, Benin City (NGR)",17 JUN 2024,1136
32,630,51.76,,Emma MONTOYA,30 APR 1999,FRA,6,"Stade Louis II, Monaco (MON)",12 JUL 2024,1136
33,634,51.77,,Abbey GLYNN,30 APR 2001,USA,1f1,"Sports Performance Center, Lubbock, TX (USA) (i)",09 FEB 2024,1169
34,634,51.77,,Ellie BEER,03 JAN 2003,AUS,1,"Douglas Track & Field, Auckland (NZL)",10 MAR 2024,1135
35,634,51.77,,Shirley NEKHUBUI,31 JUL 2000,RSA,1,"Msunduzi Athletics Stadium, Pietermaritzburg (RSA)",20 APR 2024,1135
36,634,51.77,,Madison WHYTE,17 OCT 2004,USA,7f2,"Hilmer Lodge Stadium, Walnut, CA (USA)",20 APR 2024,1135
37,634,51.77,,Talitha DIGGS,22 AUG 2002,USA,2,"Suzhou Olympic Sports Centre, Suzhou (CHN)",27 APR 2024,1135
38,634,51.77,,Rachel JOSEPH,26 MAR 2004,USA,2pr3,"John McDonnell Field, Fayetteville, AR (USA)",23 MAY 2024,1135
39,634,51.77,,Aliyah ABRAMS,03 APR 1997,GUY,5,"Icahn Stadium, New York, NY (USA)",09 JUN 2024,1135
40,634,51.77,,Michaela MOUTON,16 MAR 2005,USA,1h2,"Hayward Field, Eugene, OR (USA)",12 JUN 2024,1135
41,642,51.78,,Anny Caroline DE BASSI,16 JUN 1997,BRA,1,"CNDA, Bragança Paulista (BRA)",06 APR 2024,1135
42,642,51.78,,Lada VONDROVÁ,06 SEP 1999,CZE,4f1,"Mestský Stadion Sletište, Kladno (CZE)",22 MAY 2024,1135
43,642,51.78,,Yemi Mary JOHN,03 MAY 2003,GBR,3pr6,"John McDonnell Field, Fayetteville, AR (USA)",23 MAY 2024,1135
44,642,51.78,,Amandine BROSSIER,15 AUG 1995,FRA,4sf1,"Stadio Olimpico, Roma (ITA)",09 JUN 2024,1135
45,646,51.79,,Jermaisha ARNOLD,05 FEB 2002,USA,1h4,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",23 FEB 2024,1168
46,646,51.79,,Salwa Eid NASER,23 MAY 1998,BRN,9,"Drake Stadium, Los Angeles, CA (USA)",18 MAY 2024,1135
47,646,51.79,,Shereen VALLABOUY,10 JUL 1998,MAS,2f1,"Dean A. Hayes Track and Soccer Stadium, Murfreesboro, TN (USA)",01 JUN 2024,1135
48,646,51.79,,Esther Elo JOSEPH,04 APR 2003,NGR,1,"University of Ghana Sports Stadium, Accra (GHA)",04 JUN 2024,1135
49,646,51.79,,Courtney OKOLO,15 MAR 1994,USA,5h4,"Hayward Field, Eugene, OR (USA)",21 JUN 2024,1135
50,646,51.79,,Kaylin WHITNEY,09 MAR 1998,USA,7sf3,"Hayward Field, Eugene, OR (USA)",22 JUN 2024,1135
51,646,51.79,,Lauren GALE,01 JAN 2000,CAN,5,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",12 JUL 2024,1135
52,646,51.79,,Martina WEIL,12 JUL 1999,CHI,62,"Stade de France, Paris (FRA)",06 AUG 2024,1135
53,654,51.8,,Lada VONDROVÁ,06 SEP 1999,CZE,4f1,"Arena, Toruń (POL) (i)",06 FEB 2024,1168
54,654,51.8,,Joanne REID,25 DEC 2001,JAM,2h1,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",23 FEB 2024,1168
55,654,51.8,,Zenéy GELDENHUYS,22 MAY 2000,RSA,1,"McArthur Stadium, Potchefstroom (RSA)",14 MAR 2024,1134
56,654,51.8,,Ella ONOJUVWEVWO,25 MAR 2005,NGR,4f1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",27 APR 2024,1134
57,654,51.8,,Sounkamba SYLLA,09 JUL 1998,FRA,2f1,"Stade Omnisports Schlossberg, Forbach (FRA)",26 MAY 2024,1134
58,654,51.8,,Amandine BROSSIER,15 AUG 1995,FRA,4f1,"Estadio Vallehermoso, Madrid (ESP)",21 JUN 2024,1134
59,654,51.8,,Lada VONDROVÁ,06 SEP 1999,CZE,5h6,"Stade de France, Paris (FRA)",05 AUG 2024,1134
60,661,51.81,,Jessica MCDOWELL,22 FEB 2001,USA,2f2,"SPIRE Institute Indoor Track & Field Facility, Geneva, OH (USA) (i)",24 FEB 2024,1134
61,661,51.81,,Esther Elo JOSEPH,04 APR 2003,NGR,1h3,"University of Ghana Sports Stadium, Accra (GHA)",18 MAR 2024,1134
62,661,51.81,,Rushell CLAYTON,18 OCT 1992,JAM,1f4,"Percy Beard Track, Gainesville, FL (USA)",13 APR 2024,1134
63,661,51.81,,Na'Asha ROBINSON,23 JAN 1997,USA,3,"National Stadium, Kingston (JAM)",11 MAY 2024,1134
64,661,51.81,,Mercy CHEBET,02 JAN 2002,KEN,1,"Nyayo National Stadium, Nairobi (KEN)",22 MAY 2024,1134
65,661,51.81,,Zaya AKINS,30 AUG 2005,USA,1,"Hayward Field, Eugene, OR (USA)",13 JUN 2024,1134
66,661,51.81,,Gunta VAIČULE,09 MAR 1995,LAT,2f2,"Estadio Vallehermoso, Madrid (ESP)",21 JUN 2024,1134
67,668,51.82,,Laviai NIELSEN,13 MAR 1996,GBR,1h1,"Glasgow Arena, Glasgow (GBR) (i)",01 MAR 2024,1167
68,668,51.82,,Javonya VALCOURT,08 DEC 2004,BAH,1h4,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",23 MAY 2024,1133
69,668,51.82,,Vimbayi MAISVOREVA,25 JAN 2000,ZIM,2h5,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",23 MAY 2024,1133
70,668,51.82,,Sophie BECKER,16 MAY 1997,IRL,7,"Mestský Stadion, Ostrava (CZE)",28 MAY 2024,1133
71,668,51.82,,Na'Asha ROBINSON,23 JAN 1997,USA,3f1,"Dean A. Hayes Track and Soccer Stadium, Murfreesboro, TN (USA)",01 JUN 2024,1133
72,668,51.82,,Martina WEIL,12 JUL 1999,CHI,1f2,"Centre sportif Bout-du-Monde, Genève (SUI)",22 JUN 2024,1133
73,668,51.82,,Lieke KLAVER,20 AUG 1998,NED,5,"Icahn Stadium, New York, NY (USA)",26 SEP 2024,1133
74,675,51.83,,Laviai NIELSEN,13 MAR 1996,GBR,1sf1,"Arena Birmingham, Birmingham (GBR) (i)",17 FEB 2024,1167
75,675,51.83,,Andrea MIKLÓS,17 APR 1999,ROU,5sf2,"Glasgow Arena, Glasgow (GBR) (i)",01 MAR 2024,1167
76,675,51.83,,Jermaisha ARNOLD,05 FEB 2002,USA,3f1,"The Track at New Balance, Boston, MA (USA) (i)",09 MAR 2024,1167
77,675,51.83,,Lynna IRBY-JACKSON,06 DEC 1998,USA,6,"Icahn Stadium, New York, NY (USA)",26 SEP 2024,1133
78,679,51.84,,Jasneet NIJJAR,12 JUN 2001,CAN,2h3,"Complexe Sportif Claude-Robillard, Montréal (CAN)",28 JUN 2024,1133
79,679,51.84,,Brianna WHITE,09 JUN 2002,JAM,4h3,"National Stadium, Kingston (JAM)",29 JUN 2024,1133
80,679,51.84,,Jodie WILLIAMS,28 SEP 1993,GBR,2h2,"Manchester Regional Arena, Manchester (GBR)",29 JUN 2024,1133
81,679,51.84,,Sophie BECKER,16 MAY 1997,IRL,6h1,"Stade de France, Paris (FRA)",05 AUG 2024,1133
82,679,51.84,,Aliyah ABRAMS,03 APR 1997,GUY,51,"Stade de France, Paris (FRA)",06 AUG 2024,1133
83,679,51.84,,Hanne CLAES,04 AUG 1991,BEL,2f1,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",28 AUG 2024,1133
84,685,51.85,,Yemi Mary JOHN,03 MAY 2003,GBR,2,"Potts Field, Boulder, CO (USA)",12 MAY 2024,1132
85,685,51.85,,Bryannia MURPHY,25 OCT 2001,USA,5sf1,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",25 MAY 2024,1132
86,685,51.85,,Shaquena FOOTE,23 JUL 2001,JAM,5h3,"John McDonnell Field, Fayetteville, AR (USA)",25 MAY 2024,1132
87,685,51.85,,Madison WHYTE,17 OCT 2004,USA,4h1,"Hayward Field, Eugene, OR (USA)",21 JUN 2024,1132
88,685,51.85,,Zoe SHERAR,07 NOV 1999,CAN,1h1,"Track and Field Centre Outdoor Track, Toronto (CAN)",19 JUL 2024,1132
89,685,51.85,,Lina Esther LICONA TORRES,01 OCT 1998,COL,6h2,"Stade de France, Paris (FRA)",05 AUG 2024,1132
90,685,51.85,,Luna BULMAHN,26 NOV 1999,GER,1,"Olympiastadion, Berlin (GER)",01 SEP 2024,1132
91,692,51.86,,Stacey Ann WILLIAMS,08 MAR 1999,JAM,1f2,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",27 JAN 2024,1166
92,692,51.86,,Andrea MIKLÓS,17 APR 1999,ROU,1f3,"Atletska dvorana, Beograd (SRB) (i)",13 FEB 2024,1166
93,692,51.86,,Brianna WHITE,09 JUN 2002,USA,2f1,"Tom Black Track at LaPorte Stadium, Knoxville, TN (USA)",06 APR 2024,1132
94,692,51.86,,Shirley NEKHUBUI,31 JUL 2000,RSA,1f3,"McArthur Stadium, Potchefstroom (RSA)",25 MAY 2024,1132
95,692,51.86,,Charokee YOUNG,21 AUG 2000,JAM,3,"National Stadium, Kingston (JAM)",01 JUN 2024,1132
96,692,51.86,,Nicole YEARGIN,11 AUG 1997,GBR,6,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",12 JUL 2024,1132
97,698,51.87,,Marika POPOWICZ-DRAPAŁA,28 APR 1988,POL,1,"Arena, Toruń (POL) (i)",18 FEB 2024,1165
98,698,51.87,,Yemi Mary JOHN,03 MAY 2003,GBR,3h2,"The Track at New Balance, Boston, MA (USA) (i)",08 MAR 2024,1165
99,698,51.87,,Stacey Ann WILLIAMS,08 MAR 1999,JAM,4,"National Stadium, Kingston (JAM)",11 MAY 2024,1131
0,698,51.87,,Amandine BROSSIER,15 AUG 1995,FRA,5f1,"Boudewijnstadion, Bruxelles (BEL)",25 MAY 2024,1131
1,698,51.87,,Justyna ŚWIĘTY-ERSETIC,03 DEC 1992,POL,1f1,"Stadion Zygmunta Szelesta, Warszawa (POL)",02 JUN 2024,1131
2,698,51.87,,Lauren GALE,01 JAN 2000,CAN,1h2,"Complexe Sportif Claude-Robillard, Montréal (CAN)",28 JUN 2024,1131
3,698,51.87,,Ama PIPI,26 NOV 1995,GBR,3,"Olympic Stadium, London (GBR)",20 JUL 2024,1131
4,705,51.88,,Lanae-Tava THOMAS,28 JAN 2001,JAM,2f3,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",09 FEB 2024,1165
5,705,51.88,,Tereza PETRŽILKOVÁ,10 SEP 1993,CZE,2,"Atletická hala, Ostrava (CZE) (i)",18 FEB 2024,1165
6,705,51.88,,Imke VERVAET,11 APR 1993,BEL,1f2,"Boudewijnstadion, Bruxelles (BEL)",25 MAY 2024,1131
7,705,51.88,,Marika POPOWICZ-DRAPAŁA,28 APR 1988,POL,1h2,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",27 JUN 2024,1131
8,705,51.88,,Helena PONETTE,03 FEB 2000,BEL,1,"Boudewijnstadion, Bruxelles (BEL)",30 JUN 2024,1131
9,710,51.89,,Nicole YEARGIN,11 AUG 1997,GBR,1f1,"Altamira estadioa, Ordizia (ESP)",22 JUN 2024,1131
10,710,51.89,,Lisanne DE WITTE,10 SEP 1992,NED,1,"FBK Stadium, Hengelo (NED)",30 JUN 2024,1131
11,710,51.89,,Anastazja KUŚ,11 MAY 2007,POL,1f1,Banská Bystrica (SVK),20 JUL 2024,1131
12,713,51.9,,Kiah WILLIAMS,28 JUN 2002,USA,1f1,"UCF Soccer and Track Complex, Orlando, FL (USA)",23 MAR 2024,1130
13,713,51.9,,Shirley NEKHUBUI,31 JUL 2000,RSA,1h3,"Msunduzi Athletics Stadium, Pietermaritzburg (RSA)",18 APR 2024,1130
14,713,51.9,,Omolara OGUNMAKINJU,25 MAY 1993,NGR,3f5,"John McDonnell Field, Fayetteville, AR (USA)",19 APR 2024,1130
15,713,51.9,,Anna POLINARI,07 FEB 1999,ITA,5f1,"Estadio Vallehermoso, Madrid (ESP)",21 JUN 2024,1130
16,713,51.9,,Lina Esther LICONA TORRES,01 OCT 1998,COL,44,"Stade de France, Paris (FRA)",06 AUG 2024,1130
17,718,51.91,,Lada VONDROVÁ,06 SEP 1999,CZE,1h1,"Atletická hala, Ostrava (CZE) (i)",17 FEB 2024,1164
18,718,51.91,,Quincy PENN,06 SEP 2005,BAH,4f1,"Percy Beard Track, Gainesville, FL (USA)",30 MAR 2024,1130
19,718,51.91,,Marika POPOWICZ-DRAPAŁA,28 APR 1988,POL,1f1,"Stadion MOSiR, Lublin (POL)",30 MAY 2024,1130
20,718,51.91,,Ellie BEER,03 JAN 2003,AUS,1,"HFC Bank Stadium, Suva (FIJ)",06 JUN 2024,1130
21,718,51.91,,Justyna ŚWIĘTY-ERSETIC,03 DEC 1992,POL,1,"Golęcin Stadion, Poznan (POL)",23 JUN 2024,1130
22,718,51.91,,Lurdes Gloria MANUEL,12 JUL 2005,CZE,1,"Stadion Mládeže, Zlín (CZE)",30 JUN 2024,1130
23,718,51.91,,Lurdes Gloria MANUEL,12 JUL 2005,CZE,1sf3,"Estadio Atlético de la VIDENA, Lima (PER)",28 AUG 2024,1130
24,725,51.92,,Polina TKALICH,09 JUN 2000,RUS,1f4,"Slava Metreveli Stadium, Sochi (RUS)",21 MAY 2024,1130
25,725,51.92,,Alice MANGIONE,19 JAN 1997,ITA,6f1,"Boudewijnstadion, Bruxelles (BEL)",25 MAY 2024,1130
26,725,51.92,,Berta SEGURA,06 JUN 2003,ESP,3h2,"Stadio Olimpico, Roma (ITA)",08 JUN 2024,1130
27,725,51.92,,Giancarla TREVISAN,17 FEB 1993,ITA,1h2,"Campo Montagna, La Spezia (ITA)",29 JUN 2024,1130
28,725,51.92,,Tereza PETRŽILKOVÁ,10 SEP 1993,CZE,7h1,"Stade de France, Paris (FRA)",05 AUG 2024,1130
29,730,51.93,,Aaliyah BUTLER,05 NOV 2003,USA,2f1,"The Track at New Balance, Boston, MA (USA) (i)",20 JAN 2024,1163
30,730,51.93,,Talitha DIGGS,22 AUG 2002,USA,1h1,"Convention Center, Albuquerque, NM (USA) (i)",16 FEB 2024,1163
31,730,51.93,,Sada WILLIAMS,01 DEC 1997,BAR,1,"National Stadium, Kingston (JAM)",24 FEB 2024,1129
32,730,51.93,,Aliyah ABRAMS,03 APR 1997,GUY,5f1,"Percy Beard Track, Gainesville, FL (USA)",13 APR 2024,1129
33,730,51.93,,Junelle BROMFIELD,08 FEB 1998,JAM,8sf1,"Stade de France, Paris (FRA)",07 AUG 2024,1129
34,730,51.93,,Ama PIPI,26 NOV 1995,GBR,3f1,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",28 AUG 2024,1129
35,730,51.93,,Stephenie Ann MCPHERSON,25 NOV 1988,JAM,4,"Centro Gabre Gabric, Brescia (ITA)",08 SEP 2024,1129
36,737,51.94,,Leah ANDERSON,01 DEC 1999,JAM,1f8,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",16 FEB 2024,1162
37,737,51.94,,Lada VONDROVÁ,06 SEP 1999,CZE,3h2,"Glasgow Arena, Glasgow (GBR) (i)",01 MAR 2024,1162
38,737,51.94,,Jessika GBAI,29 DEC 1998,CIV,1f5,"Percy Beard Track, Gainesville, FL (USA)",13 APR 2024,1129
39,737,51.94,,Kimberly HARRIS,11 JUL 2002,USA,2f2,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",27 APR 2024,1129
40,737,51.94,,Jan'Taijah JONES,15 MAR 2001,USA,2,"USC Cromwell Field at Loker Track Stadium, Los Angeles, CA (USA)",28 APR 2024,1129
41,737,51.94,,Esther Elo JOSEPH,04 APR 2003,NGR,3,"Stade Omnisport de JAPOMA, Douala (CMR)",23 JUN 2024,1129
42,737,51.94,,Amandine BROSSIER,15 AUG 1995,FRA,6,"Boudewijnstadion, Bruxelles (BEL)",13 SEP 2024,1129
43,744,51.95,,Leah ANDERSON,01 DEC 1999,JAM,1f1,"Clemson Indoor Track & Field Complex, Clemson, SC (USA) (i)",12 JAN 2024,1162
44,744,51.95,,Lina NIELSEN,13 MAR 1996,GBR,2,"Arena Birmingham, Birmingham (GBR) (i)",18 FEB 2024,1162
45,744,51.95,,Polina TKALICH,09 JUN 2000,RUS,1h5,"LFK CSKA, Moskva (RUS) (i)",23 FEB 2024,1162
46,744,51.95,,Na'Asha ROBINSON,23 JAN 1997,USA,1f5,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",27 APR 2024,1128
47,744,51.95,,Hanna MIKHAILAVA,29 MAR 1998,BLR,2f4,"Slava Metreveli Stadium, Sochi (RUS)",21 MAY 2024,1128
48,749,51.96,,Jessica MCDOWELL,22 FEB 2001,USA,8f2,"Hilmer Lodge Stadium, Walnut, CA (USA)",20 APR 2024,1128
49,749,51.96,,Javonya VALCOURT,08 DEC 2004,BAH,2h4,"Percy Beard Track, Gainesville, FL (USA)",10 MAY 2024,1128
50,749,51.96,,Hannah KELLY,20 DEC 2000,GBR,2f4,"Boudewijnstadion, Bruxelles (BEL)",25 MAY 2024,1128
51,749,51.96,,Tereza PETRŽILKOVÁ,10 SEP 1993,CZE,1h3,"Stadio Olimpico, Roma (ITA)",08 JUN 2024,1128
52,749,51.96,,Ziyah HOLMAN,01 MAR 2002,USA,5h1,"Hayward Field, Eugene, OR (USA)",21 JUN 2024,1128
53,754,51.97,,Mary MORAA,15 JUN 2000,KEN,1,"Nyayo National Stadium, Nairobi (KEN)",27 JAN 2024,1128
54,754,51.97,,Patience Okon GEORGE,25 NOV 1991,NGR,1h4,"Stephen Keshi Stadium, Asaba (NGR)",17 FEB 2024,1128
55,754,51.97,,Sharlene MAWDSLEY,10 AUG 1998,IRL,2f1,"Gallur, Madrid (ESP) (i)",23 FEB 2024,1161
56,754,51.97,,Yemi Mary JOHN,03 MAY 2003,GBR,3f2,"The Track at New Balance, Boston, MA (USA) (i)",09 MAR 2024,1161
57,754,51.97,,Rhoda NJOBVU,29 JAN 1994,ZAM,4,"University of Ghana Sports Stadium, Accra (GHA)",20 MAR 2024,1128
58,754,51.97,,Sada WILLIAMS,01 DEC 1997,BAR,4,"Egret Stadium, Xiamen (CHN)",20 APR 2024,1128
59,754,51.97,,Anabel MEDINA VENTURA,15 DEC 1996,DOM,2h1,"Pista de Atletismo da Universidade Federal do Mato Grosso, Cuiaba (BRA)",11 MAY 2024,1128
60,754,51.97,,Deshana SKEETE,23 SEP 2002,GUY,6h3,"John McDonnell Field, Fayetteville, AR (USA)",25 MAY 2024,1128
61,754,51.97,,Natalia KACZMAREK,17 JAN 1998,POL,1h1,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",27 JUN 2024,1128
62,754,51.97,,Zoe SHERAR,07 NOV 1999,CAN,7h2,"Stade de France, Paris (FRA)",05 AUG 2024,1128
63,764,51.98,,Rachel JOSEPH,26 MAR 2004,USA,2f2,"Sports Performance Center, Lubbock, TX (USA) (i)",24 FEB 2024,1161
64,764,51.98,,Quincy MALEKANI,15 MAR 1995,ZAM,5,"University of Ghana Sports Stadium, Accra (GHA)",20 MAR 2024,1127
65,764,51.98,,Zaya AKINS,30 AUG 2005,USA,4h1,"Percy Beard Track, Gainesville, FL (USA)",10 MAY 2024,1127
66,764,51.98,,Lina Esther LICONA TORRES,01 OCT 1998,COL,1f1,"Estadio de Atletismo - Unidad Deportiva el Salitre, Bogotá (COL)",25 MAY 2024,1127
67,764,51.98,,Ilaria Elvira ACCAME,31 AUG 2001,ITA,1f3,"Centro Sportivo Saletti, Nembro (ITA)",19 JUN 2024,1127
68,764,51.98,,Blanca HERVAS,30 SEP 2002,ESP,2,"Estadi Olímpic Camilo Cano, La Nucia (ESP)",29 JUN 2024,1127
69,764,51.98,,Lisanne DE WITTE,10 SEP 1992,NED,5,"FBK Stadium, Hengelo (NED)",07 JUL 2024,1127
70,764,51.98,,Dianna PROCTOR,25 APR 2005,CAN,2,"Estadio Atlético de la VIDENA, Lima (PER)",29 AUG 2024,1127
71,772,51.99,,Javonya VALCOURT,08 DEC 2004,BAH,6sf2,"Hayward Field, Eugene, OR (USA)",06 JUN 2024,1127
72,772,51.99,,Maryana SHOSTAK,24 OCT 2000,UKR,5sf3,"Stadio Olimpico, Roma (ITA)",09 JUN 2024,1127
73,772,51.99,,Leni SHIDA,22 MAY 1994,UGA,2,"Nyayo National Stadium, Nairobi (KEN)",15 JUN 2024,1127
74,772,51.99,,Skyler FRANKLIN,24 JUL 2007,USA,1,"National Stadium, Kingston (JAM)",30 JUN 2024,1127
75,772,51.99,,Lisanne DE WITTE,10 SEP 1992,NED,2,"Stadion Allmend, Luzern (SUI)",16 JUL 2024,1127
76,772,51.99,,Ella ONOJUVWEVWO,25 MAR 2005,NGR,2sf3,"Estadio Atlético de la VIDENA, Lima (PER)",28 AUG 2024,1127
77,778,52.0,,Esther Elo JOSEPH,04 APR 2003,NGR,1f1,"Stephen Keshi Stadium, Asaba (NGR)",17 FEB 2024,1126
78,778,52.0,,Louise MARAVAL,31 JUL 2001,FRA,2,"Stadium Miramas Métropole, Miramas (FRA) (i)",18 FEB 2024,1160
79,778,52.0,,Femke BOL,23 FEB 2000,NED,1h4,"Glasgow Arena, Glasgow (GBR) (i)",01 MAR 2024,1160
80,778,52.0,,Vimbayi MAISVOREVA,25 JAN 2000,ZIM,3f3,"Percy Beard Track, Gainesville, FL (USA)",13 APR 2024,1126
81,778,52.0,,Sada WILLIAMS,01 DEC 1997,BAR,3,"Suzhou Olympic Sports Centre, Suzhou (CHN)",27 APR 2024,1126
